POW_SA2_CODE_2021,SEO_AGFF_Bf_91,SEO_AGFF_91_95,SEO_AGFF_96_00,SEO_AGFF_01_05,SEO_AGFF_06_10,SEO_AGFF_11_15,SEO_AGFF_16_20,SEO_AGFF_2021,SEO_AGFF_NS,SEO_AGFF_Tot,SEO_Min_Bf_91,SEO_Min_91_95,SEO_Min_96_00,SEO_Min_01_05,SEO_Min_06_10,SEO_Min_11_15,SEO_Min_16_20,SEO_Min_2021,SEO_Min_NS,SEO_Min_Tot,SEO_Mnf_Bf_91,SEO_Mnf_91_95,SEO_Mnf_96_00,SEO_Mnf_01_05,SEO_Mnf_06_10,SEO_Mnf_11_15,SEO_Mnf_16_20,SEO_Mnf_2021,SEO_Mnf_NS,SEO_Mnf_Tot,SEO_EGWWS_Bf_91,SEO_EGWWS_91_95,SEO_EGWWS_96_00,SEO_EGWWS_01_05,SEO_EGWWS_06_10,SEO_EGWWS_11_15,SEO_EGWWS_16_20,SEO_EGWWS_2021,SEO_EGWWS_NS,SEO_EGWWS_Tot,SEO_Const_Bf_91,SEO_Const_91_95,SEO_Const_96_00,SEO_Const_01_05,SEO_Const_06_10,SEO_Const_11_15,SEO_Const_16_20,SEO_Const_2021,SEO_Const_NS,SEO_Const_Tot,SEO_WST_Bf_91,SEO_WST_91_95,SEO_WST_96_00,SEO_WST_01_05,SEO_WST_06_10,SEO_WST_11_15,SEO_WST_16_20,SEO_WST_2021,SEO_WST_NS,SEO_WST_Tot,SEO_RetT_Bf_91,SEO_RetT_91_95,SEO_RetT_96_00,SEO_RetT_01_05,SEO_RetT_06_10,SEO_RetT_11_15,SEO_RetT_16_20,SEO_RetT_2021,SEO_RetT_NS,SEO_RetT_Tot,SEO_AcFd_Bf_91,SEO_AcFd_91_95,SEO_AcFd_96_00,SEO_AcFd_01_05,SEO_AcFd_06_10,SEO_AcFd_11_15,SEO_AcFd_16_20,SEO_AcFd_2021,SEO_AcFd_NS,SEO_AcFd_Tot,SEO_TPW_Bf_91,SEO_TPW_91_95,SEO_TPW_96_00,SEO_TPW_01_05,SEO_TPW_06_10,SEO_TPW_11_15,SEO_TPW_16_20,SEO_TPW_2021,SEO_TPW_NS,SEO_TPW_Tot,SEO_IMT_Bf_91,SEO_IMT_91_95,SEO_IMT_96_00,SEO_IMT_01_05,SEO_IMT_06_10,SEO_IMT_11_15,SEO_IMT_16_20,SEO_IMT_2021,SEO_IMT_NS,SEO_IMT_Tot,SEO_FinIns_Bf_91,SEO_FinIns_91_95,SEO_FinIns_96_00,SEO_FinIns_01_05,SEO_FinIns_06_10,SEO_FinIns_11_15,SEO_FinIns_16_20,SEO_FinIns_2021,SEO_FinIns_NS,SEO_FinIns_Tot,SEO_RHRE_Bf_91,SEO_RHRE_91_95,SEO_RHRE_96_00,SEO_RHRE_01_05,SEO_RHRE_06_10,SEO_RHRE_11_15,SEO_RHRE_16_20,SEO_RHRE_2021,SEO_RHRE_NS,SEO_RHRE_Tot,SEO_ProSTS_Bf_91,SEO_ProSTS_91_95,SEO_ProSTS_96_00,SEO_ProSTS_01_05,SEO_ProSTS_06_10,SEO_ProSTS_11_15,SEO_ProSTS_16_20,SEO_ProSTS_2021,SEO_ProSTS_NS,SEO_ProSTS_Tot,SEO_AdSup_Bf_91,SEO_AdSup_91_95,SEO_AdSup_96_00,SEO_AdSup_01_05,SEO_AdSup_06_10,SEO_AdSup_11_15,SEO_AdSup_16_20,SEO_AdSup_2021,SEO_AdSup_NS,SEO_AdSup_Tot,SEO_PubAS_Bf_91,SEO_PubAS_91_95,SEO_PubAS_96_00,SEO_PubAS_01_05,SEO_PubAS_06_10,SEO_PubAS_11_15,SEO_PubAS_16_20,SEO_PubAS_2021,SEO_PubAS_NS,SEO_PubAS_Tot,SEO_EdTrn_Bf_91,SEO_EdTrn_91_95,SEO_EdTrn_96_00,SEO_EdTrn_01_05,SEO_EdTrn_06_10,SEO_EdTrn_11_15,SEO_EdTrn_16_20,SEO_EdTrn_2021,SEO_EdTrn_NS,SEO_EdTrn_Tot,SEO_HC_SA_Bf_91,SEO_HC_SA_91_95,SEO_HC_SA_96_00,SEO_HC_SA_01_05,SEO_HC_SA_06_10,SEO_HC_SA_11_15,SEO_HC_SA_16_20,SEO_HC_SA_2021,SEO_HC_SA_NS,SEO_HC_SA_Tot,SEO_ArtsR_Bf_91,SEO_ArtsR_91_95,SEO_ArtsR_96_00,SEO_ArtsR_01_05,SEO_ArtsR_06_10,SEO_ArtsR_11_15,SEO_ArtsR_16_20,SEO_ArtsR_2021,SEO_ArtsR_NS,SEO_ArtsR_Tot,SEO_OthSvs_Bf_91,SEO_OthSvs_91_95,SEO_OthSvs_96_00,SEO_OthSvs_01_05,SEO_OthSvs_06_10,SEO_OthSvs_11_15,SEO_OthSvs_16_20,SEO_OthSvs_2021,SEO_OthSvs_NS,SEO_OthSvs_Tot,SEO_IDNS_Bf_91,SEO_IDNS_91_95,SEO_IDNS_96_00,SEO_IDNS_01_05,SEO_IDNS_06_10,SEO_IDNS_11_15,SEO_IDNS_16_20,SEO_IDNS_2021,SEO_IDNS_NS,SEO_IDNS_Tot
101041027,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,10,0,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,27,7,0,0,6,0,0,0,4,41,26,7,0,7,0,3,0,0,0,48,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,10,16,3,0,3,0,0,0,0,0,29,5,0,0,0,5,0,0,0,0,10,10,0,0,0,0,0,0,0,0,11,18,0,0,3,0,3,0,0,0,21,31,0,0,4,0,0,0,0,4,42,4,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,4
101051539,3,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,8,0,0,36,0,0,0,0,0,0,0,0,0,6,24,0,3,0,7,0,6,0,0,40,7,0,0,0,0,0,0,0,0,7,33,4,0,0,11,0,0,0,0,46,15,4,5,4,12,8,0,0,0,40,10,0,0,0,0,4,0,0,3,26,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,9,11,4,0,0,3,3,0,0,0,22,9,0,0,0,3,0,0,0,0,21,49,6,6,7,8,0,3,0,0,84,37,3,6,5,16,5,3,0,0,66,90,3,15,13,15,7,15,0,5,172,5,0,0,0,0,0,0,0,0,5,11,0,0,3,9,4,0,0,0,21,8,3,0,5,4,0,0,0,4,17
101051540,44,0,5,4,0,5,6,0,0,54,5,0,0,0,0,3,0,0,0,6,11,0,0,0,3,0,0,0,0,22,4,0,0,0,0,0,0,0,0,3,18,0,4,0,0,0,0,0,5,29,4,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,3,0,0,16,9,0,3,0,0,4,0,0,0,10,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,10,6,0,0,0,0,0,0,0,19,13,0,0,0,4,3,0,0,0,21,3,0,0,3,0,0,0,0,0,4,5,0,0,3,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,8
101061541,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,6,4,5,0,0,18,5,0,0,0,0,0,0,0,0,4,9,0,0,5,0,3,0,0,0,13,3,0,0,0,3,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,4,0,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,9,4,0,0,3,4,5,0,0,0,9,11,0,0,0,0,0,0,0,0,18,10,3,3,0,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,11
101061542,45,0,4,3,4,0,0,0,0,57,4,0,0,0,0,0,0,0,0,8,12,0,7,0,5,3,0,0,0,27,4,0,0,0,0,0,0,0,0,4,13,0,3,4,0,4,4,0,0,31,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,8,10,0,0,4,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,16,0,5,5,0,0,0,0,0,20,9,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,7,5,0,4,0,0,0,0,0,0,16,7,0,4,3,4,0,0,0,0,16,3,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,5
101061543,13,0,6,0,0,4,7,0,0,19,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,5,0,0,13,0,0,0,0,4,0,6,0,0,13,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,7,17,0,5,0,0,0,0,0,0,23,22,0,4,7,3,4,0,0,3,49,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4
101061544,33,0,0,0,7,0,7,0,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,4,6,0,0,0,0,4,0,0,0,7,5,0,4,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,0,8,0,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,4,6,0,8,0,0,0,0,0,0,17,11,0,7,0,3,9,6,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,9,3,3,0,0,4,0,0,0,0,6,17,5,0,0,6,7,0,0,0,40,6,0,4,0,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,20,9,0,0,3,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,7
102011029,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,0,0,4,11,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,3,0,0,3,0,5,0,0,21,0,0,0,5,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,3,0,0,5,0,4,0,0,0,6,6,0,0,0,0,0,0,0,0,6,20,0,0,9,9,8,0,0,0,42,5,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,9,5,0,6,0,0,0,0,0,23,14,0,0,3,5,0,0,0,0,24,0,0,0,3,0,0,0,0,0,9,4,0,0,3,0,0,0,0,0,11,4,5,3,0,0,0,0,0,0,13
102011030,26,4,7,3,0,0,6,0,4,50,3,4,0,4,5,0,0,0,0,20,121,11,23,24,30,19,18,0,3,245,12,4,0,0,0,0,0,0,0,19,47,3,11,7,23,10,6,0,0,105,14,0,0,3,5,0,0,0,0,33,12,0,0,4,0,5,0,0,0,25,6,0,0,3,0,0,0,0,0,12,6,0,3,0,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,10,14,0,7,4,5,4,0,0,0,31,8,5,0,5,7,0,0,0,0,27,9,3,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,11,12,0,3,0,0,0,5,0,0,16,5,0,0,0,0,0,0,0,0,16,23,0,0,6,0,5,0,0,0,31,17,0,8,4,10,6,0,0,0,49
102011031,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,3,3,6,0,0,0,0,26,0,0,0,0,4,0,0,0,0,0,27,4,10,11,16,0,6,0,0,71,10,0,0,0,6,0,0,0,0,28,103,20,13,37,30,26,10,0,4,242,9,0,11,10,19,19,9,0,0,77,0,0,0,0,0,0,0,0,0,9,3,0,0,0,4,0,0,0,0,14,22,4,8,5,0,4,3,0,0,44,11,5,0,0,3,0,0,0,0,22,37,3,7,13,14,11,0,0,0,91,10,0,0,0,3,5,0,0,0,24,16,3,3,6,5,0,0,0,0,28,69,7,7,14,10,11,5,0,0,131,133,22,34,31,36,22,16,0,3,298,6,0,0,5,3,0,0,0,0,20,23,0,5,5,7,0,0,0,0,39,18,5,5,3,0,4,3,0,3,46
102011032,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,9,40,7,20,11,8,3,3,0,0,97,8,0,0,0,0,0,0,0,0,10,55,12,13,9,19,6,10,0,0,130,20,9,4,4,5,0,7,0,0,45,75,8,14,24,29,7,3,0,3,162,19,5,7,8,21,12,4,0,4,77,30,4,0,3,3,0,0,0,0,50,8,0,0,7,6,0,4,0,0,24,32,12,6,9,4,3,0,0,0,69,15,5,6,0,3,7,3,0,0,37,58,5,20,18,17,21,6,0,0,143,21,0,4,7,5,0,0,0,0,42,124,13,19,24,20,14,6,0,11,240,54,3,8,11,17,16,7,0,0,117,441,57,97,125,116,93,42,5,17,998,8,0,0,3,3,0,0,0,0,19,46,4,6,7,16,8,3,0,0,96,39,3,3,6,12,12,5,0,11,85
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,5,0,3,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,5,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,13,6,0,0,0,0,3,0,0,0,4,22,3,8,0,0,0,0,0,0,23,25,0,0,5,3,3,9,0,0,52,19,0,3,3,7,5,0,0,0,39,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3
102011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8,0,8,8,9,0,3,0,0,32,3,0,0,0,0,0,0,0,0,13,10,0,6,3,3,3,3,0,0,25,0,0,0,10,11,8,0,0,0,28,16,3,0,0,5,0,0,0,0,28,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,11,0,0,6,0,3,0,0,0,15,4,0,0,0,4,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,13,4,0,0,3,5,0,0,0,21,44,4,3,3,9,5,0,0,0,69,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,12,4,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,23,4,9,0,0,3,0,0,0,34,8,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9
102011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,10,11,5,3,7,0,0,65,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,21,4,0,4,0,0,0,0,0,0,8,12,0,0,3,6,5,0,0,0,23,4,0,0,10,0,0,0,0,0,17,22,4,0,3,3,6,0,0,0,36,24,0,4,5,4,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,5,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,7,3,0,0,0,0,0,0,0,0,6,13,4,0,0,0,0,0,0,0,18,8,0,3,6,0,3,0,0,0,31,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,0,0,0,0,12,7,0,3,7,3,0,0,0,0,26
102011037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,8,0,5,0,0,3,0,0,0,17,9,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,12,25,9,0,4,8,4,3,0,0,48,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,6
102011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,6,0,3,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,7,4,3,6,0,4,0,0,0,0,17,4,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,0,0,0,0,10,4,0,0,0,0,4,5,0,0,14,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6
102011039,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,8,6,7,3,9,4,0,0,59,0,0,0,4,0,0,0,0,0,3,7,0,3,0,6,4,0,0,0,26,15,4,7,15,21,12,8,0,0,75,8,0,0,0,0,0,0,0,0,9,8,0,4,0,3,0,6,0,0,25,4,0,3,7,7,0,0,0,3,29,6,0,4,0,0,3,0,0,0,22,19,3,10,12,4,0,0,0,0,51,6,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,19,0,0,5,0,0,0,0,0,29,25,5,12,14,5,9,7,0,0,76,0,0,0,0,0,0,0,0,0,8,7,3,0,3,5,4,6,0,0,29,10,0,0,4,3,4,0,0,0,21
102011040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,19,0,5,3,9,6,3,0,0,44,0,0,0,0,0,0,0,0,0,3,25,0,8,5,5,3,0,0,0,48,18,5,5,5,16,8,8,0,0,59,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,8,10,0,6,0,0,3,4,0,0,21,9,0,0,0,4,0,3,0,0,10,36,5,10,10,9,3,3,0,0,77,7,0,0,0,6,0,0,0,0,20,8,0,0,0,3,0,0,0,0,12,26,6,8,4,3,3,5,0,0,47,42,5,4,10,6,11,9,0,0,90,11,0,0,3,0,0,0,0,0,16,5,0,3,0,3,0,0,0,0,23,9,0,0,3,0,4,3,0,0,26
102011041,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,0,0,4,7,0,3,0,0,32,4,0,0,0,0,0,0,0,0,6,14,0,0,0,5,0,0,0,0,15,6,4,3,0,9,0,5,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,15,5,5,0,3,7,0,0,0,31,5,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,17,3,0,6,6,4,0,0,6,26,15,3,0,4,8,0,3,0,0,35,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,3
102011042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,17,11,0,0,0,0,0,0,0,0,10,19,3,5,5,9,0,0,0,0,42,6,7,0,0,10,9,0,0,0,35,3,0,5,0,0,0,0,0,0,10,3,0,0,0,0,3,0,0,0,12,5,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,4,16,0,4,3,8,5,0,0,0,33,3,0,6,4,3,4,0,0,0,18,9,0,3,0,0,0,0,0,0,12,16,0,0,0,6,0,4,0,0,34,70,15,19,23,15,16,4,0,0,168,5,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,12,8,0,5,3,0,0,0,0,3,21
102011043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,13,4,5,4,11,0,0,0,0,37,7,0,0,5,6,0,5,0,0,28,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,9,9,0,0,0,3,0,0,0,0,17,3,0,6,0,0,0,0,0,0,3,3,0,3,4,0,0,0,0,0,15,57,4,10,10,17,3,3,0,3,110,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,13,4,0,0,0,0,0,0,0,0,10
102021044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,5,5,5,0,0,0,25,0,0,0,0,0,0,0,0,0,3,28,3,0,6,6,7,0,0,0,58,11,0,0,0,5,4,0,0,0,25,22,0,6,0,0,0,0,0,0,28,5,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,15,4,0,0,0,0,0,0,0,0,9,3,4,0,0,0,4,0,0,0,20,8,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,3,15,0,3,8,0,3,0,0,0,32,76,8,12,11,10,16,7,0,8,142,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,23,9,0,0,3,3,0,0,0,0,14
102021045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,19,0,3,0,0,0,0,0,0,23,5,0,4,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
102021046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,3,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,15,3,3,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5
102021047,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,71,13,17,17,33,13,5,0,3,171,0,0,0,0,0,0,0,0,0,3,28,0,11,6,3,5,3,0,0,64,8,0,0,0,0,0,0,0,0,5,12,0,3,3,0,3,0,0,0,17,10,0,3,8,8,0,4,0,0,27,17,0,3,3,6,0,6,0,0,36,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,3,4,0,0,0,0,0,7,11,3,4,0,0,0,0,0,0,26,9,8,0,5,0,3,0,0,0,15,8,0,0,0,0,0,0,0,0,8,13,0,5,0,0,5,0,0,0,26,33,3,6,5,14,10,0,0,0,65,7,0,0,3,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,11,12,0,3,0,4,10,0,0,0,26
102021048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,5,0,3,0,0,0,0,18,3,0,0,0,0,0,0,0,0,4,24,3,6,7,3,3,0,0,0,51,16,0,0,6,6,5,0,0,4,43,3,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,4,0,0,0,0,4,0,0,0,8,3,0,3,4,0,0,0,0,0,12,7,0,0,0,6,0,0,0,0,7,5,0,0,0,0,0,0,0,0,4,19,0,5,0,0,0,0,0,0,22,51,8,17,7,8,11,11,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,7,0,0,0,0,0,0,0,3,8
