DATAFLOW,MEDAVG,REGION,REGION_TYPE,STATE,TIME_PERIOD,OBS_VALUE
ABS:C21_G02_POA(1.0.0),5,2379,POA,1,2021,575
ABS:C21_G02_POA(1.0.0),5,3971,POA,2,2021,1200
ABS:C21_G02_POA(1.0.0),5,2555,POA,1,2021,1300
ABS:C21_G02_POA(1.0.0),5,2537,POA,1,2021,1517
ABS:C21_G02_POA(1.0.0),5,2200,POA,1,2021,1973
ABS:C21_G02_POA(1.0.0),5,2840,POA,1,2021,940
ABS:C21_G02_POA(1.0.0),5,2905,POA,8,2021,2000
ABS:C21_G02_POA(1.0.0),5,4704,POA,3,2021,1700
ABS:C21_G02_POA(1.0.0),5,5211,POA,4,2021,1300
ABS:C21_G02_POA(1.0.0),5,0840,POA,7,2021,1300
ABS:C21_G02_POA(1.0.0),5,3672,POA,2,2021,1253
ABS:C21_G02_POA(1.0.0),5,4163,POA,3,2021,2000
ABS:C21_G02_POA(1.0.0),5,4462,POA,3,2021,205
ABS:C21_G02_POA(1.0.0),5,6537,POA,5,2021,1387
ABS:C21_G02_POA(1.0.0),5,3151,POA,2,2021,2147
ABS:C21_G02_POA(1.0.0),5,5453,POA,4,2021,1330
ABS:C21_G02_POA(1.0.0),6,4891,POA,3,2021,220
ABS:C21_G02_POA(1.0.0),6,2195,POA,1,2021,350
ABS:C21_G02_POA(1.0.0),6,2337,POA,1,2021,290
ABS:C21_G02_POA(1.0.0),6,4670,POA,3,2021,285
ABS:C21_G02_POA(1.0.0),6,2174,POA,1,2021,550
ABS:C21_G02_POA(1.0.0),6,2650,POA,1,2021,300
ABS:C21_G02_POA(1.0.0),6,5164,POA,4,2021,250
ABS:C21_G02_POA(1.0.0),6,3460,POA,2,2021,331
ABS:C21_G02_POA(1.0.0),6,5680,POA,4,2021,240
ABS:C21_G02_POA(1.0.0),6,4879,POA,3,2021,400
ABS:C21_G02_POA(1.0.0),6,4157,POA,3,2021,385
ABS:C21_G02_POA(1.0.0),6,3002,POA,2,2021,480
ABS:C21_G02_POA(1.0.0),6,2350,POA,1,2021,290
ABS:C21_G02_POA(1.0.0),6,3135,POA,2,2021,386
ABS:C21_G02_POA(1.0.0),6,2701,POA,1,2021,265
ABS:C21_G02_POA(1.0.0),6,6333,POA,5,2021,300
ABS:C21_G02_POA(1.0.0),6,3762,POA,2,2021,210
ABS:C21_G02_POA(1.0.0),6,5012,POA,4,2021,285
ABS:C21_G02_POA(1.0.0),6,3781,POA,2,2021,370
ABS:C21_G02_POA(1.0.0),6,4416,POA,3,2021,200
ABS:C21_G02_POA(1.0.0),6,3945,POA,2,2021,300
ABS:C21_G02_POA(1.0.0),6,2043,POA,1,2021,620
ABS:C21_G02_POA(1.0.0),6,3270,POA,2,2021,275
ABS:C21_G02_POA(1.0.0),7,3115,POA,2,2021,0.8
ABS:C21_G02_POA(1.0.0),7,2038,POA,1,2021,1
ABS:C21_G02_POA(1.0.0),7,6445,POA,5,2021,0.8
ABS:C21_G02_POA(1.0.0),7,3580,POA,2,2021,0.7
ABS:C21_G02_POA(1.0.0),7,3757,POA,2,2021,0.8
ABS:C21_G02_POA(1.0.0),7,2466,POA,1,2021,0.7
ABS:C21_G02_POA(1.0.0),7,4611,POA,3,2021,0.9
ABS:C21_G02_POA(1.0.0),7,6077,POA,5,2021,0.7
ABS:C21_G02_POA(1.0.0),7,3265,POA,2,2021,0.8
ABS:C21_G02_POA(1.0.0),7,2027,POA,1,2021,0.9
ABS:C21_G02_POA(1.0.0),7,4388,POA,3,2021,0.9
ABS:C21_G02_POA(1.0.0),7,4650,POA,3,2021,0.8
ABS:C21_G02_POA(1.0.0),7,2490,POA,1,2021,0.9
ABS:C21_G02_POA(1.0.0),7,2168,POA,1,2021,1
ABS:C21_G02_POA(1.0.0),7,3565,POA,2,2021,0.9
ABS:C21_G02_POA(1.0.0),7,5308,POA,4,2021,0.7
ABS:C21_G02_POA(1.0.0),7,2157,POA,1,2021,0.8
ABS:C21_G02_POA(1.0.0),7,3927,POA,2,2021,0.7
ABS:C21_G02_POA(1.0.0),7,6760,POA,5,2021,1.1
ABS:C21_G02_POA(1.0.0),7,4123,POA,3,2021,0.8
ABS:C21_G02_POA(1.0.0),7,7331,POA,6,2021,0.7
ABS:C21_G02_POA(1.0.0),8,3737,POA,2,2021,2.3
ABS:C21_G02_POA(1.0.0),8,6225,POA,5,2021,2.3
ABS:C21_G02_POA(1.0.0),8,9797,POA,9,2021,1.9
ABS:C21_G02_POA(1.0.0),8,2778,POA,1,2021,2.5
ABS:C21_G02_POA(1.0.0),8,2792,POA,1,2021,2.3
ABS:C21_G02_POA(1.0.0),8,2287,POA,1,2021,2.6
ABS:C21_G02_POA(1.0.0),8,4382,POA,3,2021,2.3
ABS:C21_G02_POA(1.0.0),8,3351,POA,2,2021,2.7
ABS:C21_G02_POA(1.0.0),8,6424,POA,5,2021,2.2
ABS:C21_G02_POA(1.0.0),8,4107,POA,3,2021,2.7
ABS:C21_G02_POA(1.0.0),8,2008,POA,1,2021,1.9
ABS:C21_G02_POA(1.0.0),8,7320,POA,6,2021,2.3
ABS:C21_G02_POA(1.0.0),8,3108,POA,2,2021,2.4
ABS:C21_G02_POA(1.0.0),8,6743,POA,5,2021,2.7
ABS:C21_G02_POA(1.0.0),8,3559,POA,2,2021,2.3
ABS:C21_G02_POA(1.0.0),8,3904,POA,2,2021,2.1
ABS:C21_G02_POA(1.0.0),8,5607,POA,4,2021,2.5
ABS:C21_G02_POA(1.0.0),8,3371,POA,2,2021,2.1
ABS:C21_G02_POA(1.0.0),8,4370,POA,3,2021,2.4
ABS:C21_G02_POA(1.0.0),8,2315,POA,1,2021,2.2
ABS:C21_G02_POA(1.0.0),8,5089,POA,4,2021,2.7
ABS:C21_G02_POA(1.0.0),8,2022,POA,1,2021,2.2
ABS:C21_G02_POA(1.0.0),1,2299,POA,1,2021,34
ABS:C21_G02_POA(1.0.0),1,2474,POA,1,2021,51
ABS:C21_G02_POA(1.0.0),1,2806,POA,1,2021,50
ABS:C21_G02_POA(1.0.0),1,3095,POA,2,2021,43
ABS:C21_G02_POA(1.0.0),1,3387,POA,2,2021,48
ABS:C21_G02_POA(1.0.0),1,3572,POA,2,2021,48
ABS:C21_G02_POA(1.0.0),1,3588,POA,2,2021,42
ABS:C21_G02_POA(1.0.0),1,4370,POA,3,2021,45
ABS:C21_G02_POA(1.0.0),1,4404,POA,3,2021,41
ABS:C21_G02_POA(1.0.0),1,4819,POA,3,2021,58
ABS:C21_G02_POA(1.0.0),1,5107,POA,4,2021,36
ABS:C21_G02_POA(1.0.0),1,5118,POA,4,2021,43
ABS:C21_G02_POA(1.0.0),1,5322,POA,4,2021,50
ABS:C21_G02_POA(1.0.0),1,6240,POA,5,2021,57
ABS:C21_G02_POA(1.0.0),1,6262,POA,5,2021,54
ABS:C21_G02_POA(1.0.0),1,6460,POA,5,2021,49
ABS:C21_G02_POA(1.0.0),1,7007,POA,6,2021,40
ABS:C21_G02_POA(1.0.0),2,4552,POA,3,2021,631
ABS:C21_G02_POA(1.0.0),2,6026,POA,5,2021,856
ABS:C21_G02_POA(1.0.0),2,4067,POA,3,2021,548
ABS:C21_G02_POA(1.0.0),2,5095,POA,4,2021,778
ABS:C21_G02_POA(1.0.0),2,6232,POA,5,2021,766
ABS:C21_G02_POA(1.0.0),2,2294,POA,1,2021,930
ABS:C21_G02_POA(1.0.0),2,7306,POA,6,2021,601
ABS:C21_G02_POA(1.0.0),2,3915,POA,2,2021,643
ABS:C21_G02_POA(1.0.0),2,6722,POA,5,2021,1413
ABS:C21_G02_POA(1.0.0),2,3202,POA,2,2021,891
ABS:C21_G02_POA(1.0.0),2,4800,POA,3,2021,745
ABS:C21_G02_POA(1.0.0),2,4113,POA,3,2021,753
ABS:C21_G02_POA(1.0.0),2,3379,POA,2,2021,635
ABS:C21_G02_POA(1.0.0),2,2120,POA,1,2021,997
ABS:C21_G02_POA(1.0.0),2,6037,POA,5,2021,716
ABS:C21_G02_POA(1.0.0),2,3360,POA,2,2021,667
ABS:C21_G02_POA(1.0.0),2,2799,POA,1,2021,717
ABS:C21_G02_POA(1.0.0),2,4814,POA,3,2021,819
ABS:C21_G02_POA(1.0.0),2,3882,POA,2,2021,667
ABS:C21_G02_POA(1.0.0),2,5602,POA,4,2021,669
ABS:C21_G02_POA(1.0.0),3,3058,POA,2,2021,2490
ABS:C21_G02_POA(1.0.0),3,4754,POA,3,2021,2153
ABS:C21_G02_POA(1.0.0),3,5581,POA,4,2021,1161
ABS:C21_G02_POA(1.0.0),3,6571,POA,5,2021,3062
ABS:C21_G02_POA(1.0.0),3,4519,POA,3,2021,1742
ABS:C21_G02_POA(1.0.0),3,2115,POA,1,2021,2317
ABS:C21_G02_POA(1.0.0),3,7211,POA,6,2021,1458
ABS:C21_G02_POA(1.0.0),3,6021,POA,5,2021,2250
ABS:C21_G02_POA(1.0.0),3,4304,POA,3,2021,1566
ABS:C21_G02_POA(1.0.0),3,6412,POA,5,2021,1625
ABS:C21_G02_POA(1.0.0),3,3722,POA,2,2021,1790
ABS:C21_G02_POA(1.0.0),3,3197,POA,2,2021,2370
ABS:C21_G02_POA(1.0.0),3,4507,POA,3,2021,1229
ABS:C21_G02_POA(1.0.0),3,3690,POA,2,2021,1829
ABS:C21_G02_POA(1.0.0),3,3186,POA,2,2021,3778
ABS:C21_G02_POA(1.0.0),3,2427,POA,1,2021,1076
ABS:C21_G02_POA(1.0.0),3,5262,POA,4,2021,1949
ABS:C21_G02_POA(1.0.0),4,4285,POA,3,2021,1476
ABS:C21_G02_POA(1.0.0),4,4007,POA,3,2021,2130
ABS:C21_G02_POA(1.0.0),4,3822,POA,2,2021,1790
ABS:C21_G02_POA(1.0.0),4,2422,POA,1,2021,1053
ABS:C21_G02_POA(1.0.0),4,5462,POA,4,2021,1269
ABS:C21_G02_POA(1.0.0),4,4221,POA,3,2021,1729
ABS:C21_G02_POA(1.0.0),4,3053,POA,2,2021,1291
ABS:C21_G02_POA(1.0.0),4,2230,POA,1,2021,2199
ABS:C21_G02_POA(1.0.0),4,2714,POA,1,2021,1069
ABS:C21_G02_POA(1.0.0),4,2898,POA,1,2021,1699
ABS:C21_G02_POA(1.0.0),4,3475,POA,2,2021,777
ABS:C21_G02_POA(1.0.0),4,3515,POA,2,2021,1947
ABS:C21_G02_POA(1.0.0),4,6351,POA,5,2021,1187
ABS:C21_G02_POA(1.0.0),4,6168,POA,5,2021,1176
ABS:C21_G02_POA(1.0.0),4,5255,POA,4,2021,1364
ABS:C21_G02_POA(1.0.0),4,3041,POA,2,2021,2191
ABS:C21_G02_POA(1.0.0),4,5050,POA,4,2021,1871
ABS:C21_G02_POA(1.0.0),4,6564,POA,5,2021,1333
ABS:C21_G02_POA(1.0.0),4,4502,POA,3,2021,1853
ABS:C21_G02_POA(1.0.0),5,3803,POA,2,2021,1700
ABS:C21_G02_POA(1.0.0),5,6505,POA,5,2021,2000
ABS:C21_G02_POA(1.0.0),5,3815,POA,2,2021,1971
ABS:C21_G02_POA(1.0.0),5,4215,POA,3,2021,1560
ABS:C21_G02_POA(1.0.0),5,3990,POA,2,2021,2134
ABS:C21_G02_POA(1.0.0),5,7163,POA,6,2021,1375
ABS:C21_G02_POA(1.0.0),5,5169,POA,4,2021,1562
ABS:C21_G02_POA(1.0.0),5,3305,POA,2,2021,1170
ABS:C21_G02_POA(1.0.0),5,3634,POA,2,2021,1300
ABS:C21_G02_POA(1.0.0),5,6102,POA,5,2021,1733
ABS:C21_G02_POA(1.0.0),5,2519,POA,1,2021,2240
ABS:C21_G02_POA(1.0.0),5,3275,POA,2,2021,1540
ABS:C21_G02_POA(1.0.0),5,0870,POA,7,2021,1741
ABS:C21_G02_POA(1.0.0),5,5045,POA,4,2021,1950
ABS:C21_G02_POA(1.0.0),5,4716,POA,3,2021,1404
ABS:C21_G02_POA(1.0.0),5,2080,POA,1,2021,2648
ABS:C21_G02_POA(1.0.0),5,2707,POA,1,2021,867
ABS:C21_G02_POA(1.0.0),5,6341,POA,5,2021,0
ABS:C21_G02_POA(1.0.0),5,2225,POA,1,2021,3165
ABS:C21_G02_POA(1.0.0),5,5419,POA,4,2021,763
ABS:C21_G02_POA(1.0.0),5,2864,POA,1,2021,1517
ABS:C21_G02_POA(1.0.0),5,5400,POA,4,2021,1473
ABS:C21_G02_POA(1.0.0),5,7112,POA,6,2021,1215
ABS:C21_G02_POA(1.0.0),6,6490,POA,5,2021,88
ABS:C21_G02_POA(1.0.0),6,2665,POA,1,2021,150
ABS:C21_G02_POA(1.0.0),6,2074,POA,1,2021,617
ABS:C21_G02_POA(1.0.0),6,3427,POA,2,2021,397
ABS:C21_G02_POA(1.0.0),6,6083,POA,5,2021,340
ABS:C21_G02_POA(1.0.0),6,4427,POA,3,2021,182
ABS:C21_G02_POA(1.0.0),6,2834,POA,1,2021,195
ABS:C21_G02_POA(1.0.0),6,5723,POA,4,2021,160
ABS:C21_G02_POA(1.0.0),6,5153,POA,4,2021,340
ABS:C21_G02_POA(1.0.0),6,3795,POA,2,2021,350
ABS:C21_G02_POA(1.0.0),6,3608,POA,2,2021,290
ABS:C21_G02_POA(1.0.0),6,7052,POA,6,2021,400
ABS:C21_G02_POA(1.0.0),6,2508,POA,1,2021,530
ABS:C21_G02_POA(1.0.0),6,5371,POA,4,2021,300
ABS:C21_G02_POA(1.0.0),6,3124,POA,2,2021,486
ABS:C21_G02_POA(1.0.0),6,2325,POA,1,2021,320
ABS:C21_G02_POA(1.0.0),6,6290,POA,5,2021,275
ABS:C21_G02_POA(1.0.0),6,5136,POA,4,2021,315
ABS:C21_G02_POA(1.0.0),6,0835,POA,7,2021,400
ABS:C21_G02_POA(1.0.0),6,3624,POA,2,2021,180
ABS:C21_G02_POA(1.0.0),6,3146,POA,2,2021,450
ABS:C21_G02_POA(1.0.0),7,4152,POA,3,2021,0.8
ABS:C21_G02_POA(1.0.0),7,5127,POA,4,2021,0.7
ABS:C21_G02_POA(1.0.0),7,4858,POA,3,2021,0.8
ABS:C21_G02_POA(1.0.0),7,7012,POA,6,2021,0.8
ABS:C21_G02_POA(1.0.0),7,6484,POA,5,2021,0.7
ABS:C21_G02_POA(1.0.0),7,5655,POA,4,2021,0.9
ABS:C21_G02_POA(1.0.0),7,4824,POA,3,2021,0.8
ABS:C21_G02_POA(1.0.0),7,3940,POA,2,2021,0.7
ABS:C21_G02_POA(1.0.0),7,3418,POA,2,2021,0.8
ABS:C21_G02_POA(1.0.0),7,2320,POA,1,2021,0.8
ABS:C21_G02_POA(1.0.0),7,0828,POA,7,2021,1.1
ABS:C21_G02_POA(1.0.0),7,3595,POA,2,2021,0.8
ABS:C21_G02_POA(1.0.0),7,3393,POA,2,2021,0.7
ABS:C21_G02_POA(1.0.0),7,2645,POA,1,2021,0.7
ABS:C21_G02_POA(1.0.0),7,6282,POA,5,2021,0.8
ABS:C21_G02_POA(1.0.0),7,5340,POA,4,2021,0.8
ABS:C21_G02_POA(1.0.0),7,3227,POA,2,2021,0.7
ABS:C21_G02_POA(1.0.0),7,2817,POA,1,2021,0.7
ABS:C21_G02_POA(1.0.0),7,5354,POA,4,2021,0.7
ABS:C21_G02_POA(1.0.0),7,2145,POA,1,2021,1
ABS:C21_G02_POA(1.0.0),7,6466,POA,5,2021,0.8
ABS:C21_G02_POA(1.0.0),7,6054,POA,5,2021,0.7
ABS:C21_G02_POA(1.0.0),7,3913,POA,2,2021,0.8
ABS:C21_G02_POA(1.0.0),7,7025,POA,6,2021,0.8
ABS:C21_G02_POA(1.0.0),7,2479,POA,1,2021,0.9
ABS:C21_G02_POA(1.0.0),8,3720,POA,2,2021,2.2
ABS:C21_G02_POA(1.0.0),8,6044,POA,5,2021,2
ABS:C21_G02_POA(1.0.0),8,4557,POA,3,2021,2.5
ABS:C21_G02_POA(1.0.0),8,5302,POA,4,2021,2.3
ABS:C21_G02_POA(1.0.0),8,3387,POA,2,2021,2.3
ABS:C21_G02_POA(1.0.0),8,4568,POA,3,2021,2.6
ABS:C21_G02_POA(1.0.0),8,2299,POA,1,2021,2.4
ABS:C21_G02_POA(1.0.0),8,6437,POA,5,2021,2.9
ABS:C21_G02_POA(1.0.0),8,6635,POA,5,2021,2.8
ABS:C21_G02_POA(1.0.0),8,2460,POA,1,2021,2.4
ABS:C21_G02_POA(1.0.0),8,3211,POA,2,2021,3
ABS:C21_G02_POA(1.0.0),8,5107,POA,4,2021,2.9
ABS:C21_G02_POA(1.0.0),8,4819,POA,3,2021,1.9
ABS:C21_G02_POA(1.0.0),8,2623,POA,1,2021,2.4
ABS:C21_G02_POA(1.0.0),8,3752,POA,2,2021,3
ABS:C21_G02_POA(1.0.0),8,3222,POA,2,2021,2.5
ABS:C21_G02_POA(1.0.0),8,5118,POA,4,2021,2.5
ABS:C21_G02_POA(1.0.0),8,2140,POA,1,2021,2.6
ABS:C21_G02_POA(1.0.0),8,6262,POA,5,2021,2.3
ABS:C21_G02_POA(1.0.0),8,3082,POA,2,2021,2.7
ABS:C21_G02_POA(1.0.0),8,6240,POA,5,2021,2.3
ABS:C21_G02_POA(1.0.0),1,2101,POA,1,2021,43
ABS:C21_G02_POA(1.0.0),1,2197,POA,1,2021,34
ABS:C21_G02_POA(1.0.0),1,2849,POA,1,2021,52
ABS:C21_G02_POA(1.0.0),1,3056,POA,2,2021,34
ABS:C21_G02_POA(1.0.0),1,3172,POA,2,2021,41
ABS:C21_G02_POA(1.0.0),1,3537,POA,2,2021,53
ABS:C21_G02_POA(1.0.0),1,3705,POA,2,2021,54
ABS:C21_G02_POA(1.0.0),1,3965,POA,2,2021,62
ABS:C21_G02_POA(1.0.0),1,4010,POA,3,2021,33
ABS:C21_G02_POA(1.0.0),1,4212,POA,3,2021,45
ABS:C21_G02_POA(1.0.0),1,4354,POA,3,2021,45
ABS:C21_G02_POA(1.0.0),1,4454,POA,3,2021,43
ABS:C21_G02_POA(1.0.0),1,4517,POA,3,2021,43
ABS:C21_G02_POA(1.0.0),1,4737,POA,3,2021,41
ABS:C21_G02_POA(1.0.0),1,4895,POA,3,2021,40
ABS:C21_G02_POA(1.0.0),1,5061,POA,4,2021,44
ABS:C21_G02_POA(1.0.0),1,5231,POA,4,2021,46
ABS:C21_G02_POA(1.0.0),1,5440,POA,4,2021,49
ABS:C21_G02_POA(1.0.0),1,6019,POA,5,2021,37
ABS:C21_G02_POA(1.0.0),1,6171,POA,5,2021,31
ABS:C21_G02_POA(1.0.0),1,7150,POA,6,2021,50
ABS:C21_G02_POA(1.0.0),1,2902,POA,8,2021,41
ABS:C21_G02_POA(1.0.0),2,3027,POA,2,2021,1006
ABS:C21_G02_POA(1.0.0),2,2660,POA,1,2021,638
ABS:C21_G02_POA(1.0.0),2,4275,POA,3,2021,830
ABS:C21_G02_POA(1.0.0),2,3929,POA,2,2021,1118
ABS:C21_G02_POA(1.0.0),2,3325,POA,2,2021,567
ABS:C21_G02_POA(1.0.0),2,7016,POA,6,2021,612
ABS:C21_G02_POA(1.0.0),2,3489,POA,2,2021,725
ABS:C21_G02_POA(1.0.0),2,6603,POA,5,2021,768
ABS:C21_G02_POA(1.0.0),2,4487,POA,3,2021,773
ABS:C21_G02_POA(1.0.0),2,5483,POA,4,2021,743
ABS:C21_G02_POA(1.0.0),2,4036,POA,3,2021,857
ABS:C21_G02_POA(1.0.0),2,5356,POA,4,2021,641
ABS:C21_G02_POA(1.0.0),2,2040,POA,1,2021,1368
ABS:C21_G02_POA(1.0.0),2,3777,POA,2,2021,711
ABS:C21_G02_POA(1.0.0),2,7184,POA,6,2021,501
ABS:C21_G02_POA(1.0.0),2,4154,POA,3,2021,1178
ABS:C21_G02_POA(1.0.0),2,4659,POA,3,2021,459
ABS:C21_G02_POA(1.0.0),2,4860,POA,3,2021,642
ABS:C21_G02_POA(1.0.0),2,5161,POA,4,2021,704
ABS:C21_G02_POA(1.0.0),2,2879,POA,1,2021,496
ABS:C21_G02_POA(1.0.0),2,5020,POA,4,2021,849
ABS:C21_G02_POA(1.0.0),2,0846,POA,7,2021,583
ABS:C21_G02_POA(1.0.0),2,2820,POA,1,2021,603
ABS:C21_G02_POA(1.0.0),3,6356,POA,5,2021,1437
ABS:C21_G02_POA(1.0.0),3,4570,POA,3,2021,1400
ABS:C21_G02_POA(1.0.0),3,4384,POA,3,2021,2083
ABS:C21_G02_POA(1.0.0),3,2705,POA,1,2021,1841
ABS:C21_G02_POA(1.0.0),3,6515,POA,5,2021,1713
ABS:C21_G02_POA(1.0.0),3,3575,POA,2,2021,1399
ABS:C21_G02_POA(1.0.0),3,4178,POA,3,2021,2283
ABS:C21_G02_POA(1.0.0),3,3284,POA,2,2021,1942
ABS:C21_G02_POA(1.0.0),3,2838,POA,1,2021,1125
ABS:C21_G02_POA(1.0.0),3,5121,POA,4,2021,1588
ABS:C21_G02_POA(1.0.0),3,3161,POA,2,2021,3080
ABS:C21_G02_POA(1.0.0),3,2476,POA,1,2021,1264
ABS:C21_G02_POA(1.0.0),3,7055,POA,6,2021,2016
ABS:C21_G02_POA(1.0.0),3,3739,POA,2,2021,1562
ABS:C21_G02_POA(1.0.0),3,5417,POA,4,2021,1297
ABS:C21_G02_POA(1.0.0),3,2625,POA,1,2021,2388
ABS:C21_G02_POA(1.0.0),3,5204,POA,4,2021,1241
ABS:C21_G02_POA(1.0.0),4,6432,POA,5,2021,2001
ABS:C21_G02_POA(1.0.0),4,3016,POA,2,2021,2382
ABS:C21_G02_POA(1.0.0),4,5010,POA,4,2021,1229
ABS:C21_G02_POA(1.0.0),4,3531,POA,2,2021,1093
ABS:C21_G02_POA(1.0.0),4,2441,POA,1,2021,1123
ABS:C21_G02_POA(1.0.0),4,6315,POA,5,2021,1206
ABS:C21_G02_POA(1.0.0),4,4104,POA,3,2021,1932
ABS:C21_G02_POA(1.0.0),4,3918,POA,2,2021,1615
ABS:C21_G02_POA(1.0.0),4,4352,POA,3,2021,2001
ABS:C21_G02_POA(1.0.0),4,6707,POA,5,2021,1983
ABS:C21_G02_POA(1.0.0),4,6106,POA,5,2021,575
ABS:C21_G02_POA(1.0.0),4,7310,POA,6,2021,1194
ABS:C21_G02_POA(1.0.0),4,2505,POA,1,2021,1308
ABS:C21_G02_POA(1.0.0),4,3363,POA,2,2021,1178
ABS:C21_G02_POA(1.0.0),4,5151,POA,4,2021,2386
ABS:C21_G02_POA(1.0.0),4,5575,POA,4,2021,1001
ABS:C21_G02_POA(1.0.0),4,2296,POA,1,2021,1828
ABS:C21_G02_POA(1.0.0),4,3133,POA,2,2021,1995
ABS:C21_G02_POA(1.0.0),4,2648,POA,1,2021,1066
ABS:C21_G02_POA(1.0.0),4,0832,POA,7,2021,2352
ABS:C21_G02_POA(1.0.0),5,3938,POA,2,2021,2000
ABS:C21_G02_POA(1.0.0),5,3188,POA,2,2021,3000
ABS:C21_G02_POA(1.0.0),5,6397,POA,5,2021,542
ABS:C21_G02_POA(1.0.0),5,3725,POA,2,2021,1421
ABS:C21_G02_POA(1.0.0),5,6574,POA,5,2021,0
ABS:C21_G02_POA(1.0.0),5,4034,POA,3,2021,1900
ABS:C21_G02_POA(1.0.0),5,2614,POA,8,2021,2102
ABS:C21_G02_POA(1.0.0),5,3875,POA,2,2021,1300
ABS:C21_G02_POA(1.0.0),5,5481,POA,4,2021,867
ABS:C21_G02_POA(1.0.0),5,7023,POA,6,2021,1441
ABS:C21_G02_POA(1.0.0),5,3323,POA,2,2021,1000
ABS:C21_G02_POA(1.0.0),5,2827,POA,1,2021,1083
ABS:C21_G02_POA(1.0.0),5,4757,POA,3,2021,1300
ABS:C21_G02_POA(1.0.0),5,6214,POA,5,2021,2000
ABS:C21_G02_POA(1.0.0),5,6063,POA,5,2021,1686
ABS:C21_G02_POA(1.0.0),5,5251,POA,4,2021,1625
ABS:C21_G02_POA(1.0.0),5,2464,POA,1,2021,1608
ABS:C21_G02_POA(1.0.0),5,2256,POA,1,2021,2000
ABS:C21_G02_POA(1.0.0),5,2318,POA,1,2021,1950
ABS:C21_G02_POA(1.0.0),5,6754,POA,5,2021,1563
ABS:C21_G02_POA(1.0.0),5,2117,POA,1,2021,2600
ABS:C21_G02_POA(1.0.0),6,6422,POA,5,2021,200
ABS:C21_G02_POA(1.0.0),6,2137,POA,1,2021,560
ABS:C21_G02_POA(1.0.0),6,3750,POA,2,2021,391
ABS:C21_G02_POA(1.0.0),6,3043,POA,2,2021,375
ABS:C21_G02_POA(1.0.0),6,3159,POA,2,2021,395
ABS:C21_G02_POA(1.0.0),6,2790,POA,1,2021,270
ABS:C21_G02_POA(1.0.0),6,6353,POA,5,2021,180
ABS:C21_G02_POA(1.0.0),6,4817,POA,3,2021,330
ABS:C21_G02_POA(1.0.0),6,5202,POA,4,2021,300
ABS:C21_G02_POA(1.0.0),6,2285,POA,1,2021,400
ABS:C21_G02_POA(1.0.0),6,2087,POA,1,2021,720
ABS:C21_G02_POA(1.0.0),6,2632,POA,1,2021,200
ABS:C21_G02_POA(1.0.0),6,6006,POA,5,2021,400
ABS:C21_G02_POA(1.0.0),6,5041,POA,4,2021,320
ABS:C21_G02_POA(1.0.0),6,3902,POA,2,2021,300
ABS:C21_G02_POA(1.0.0),6,6159,POA,5,2021,480
ABS:C21_G02_POA(1.0.0),6,3685,POA,2,2021,250
ABS:C21_G02_POA(1.0.0),6,4723,POA,3,2021,210
ABS:C21_G02_POA(1.0.0),6,3517,POA,2,2021,185
ABS:C21_G02_POA(1.0.0),6,4504,POA,3,2021,415
ABS:C21_G02_POA(1.0.0),7,4217,POA,3,2021,0.9
ABS:C21_G02_POA(1.0.0),7,2106,POA,1,2021,0.9
ABS:C21_G02_POA(1.0.0),7,4742,POA,3,2021,0.8
ABS:C21_G02_POA(1.0.0),7,3712,POA,2,2021,0.7
ABS:C21_G02_POA(1.0.0),7,3549,POA,2,2021,0.9
ABS:C21_G02_POA(1.0.0),7,7171,POA,6,2021,0.8
ABS:C21_G02_POA(1.0.0),7,2866,POA,1,2021,0.8
ABS:C21_G02_POA(1.0.0),7,5008,POA,4,2021,0.8
ABS:C21_G02_POA(1.0.0),7,5455,POA,4,2021,0.9
ABS:C21_G02_POA(1.0.0),7,4467,POA,3,2021,0.7
ABS:C21_G02_POA(1.0.0),7,4550,POA,3,2021,0.8
ABS:C21_G02_POA(1.0.0),7,3468,POA,2,2021,0.7
ABS:C21_G02_POA(1.0.0),7,3310,POA,2,2021,0.7
ABS:C21_G02_POA(1.0.0),7,2911,POA,8,2021,0.9
ABS:C21_G02_POA(1.0.0),7,6104,POA,5,2021,0.8
ABS:C21_G02_POA(1.0.0),7,6176,POA,5,2021,0.8
ABS:C21_G02_POA(1.0.0),7,3859,POA,2,2021,0.8
ABS:C21_G02_POA(1.0.0),7,6558,POA,5,2021,0.8
ABS:C21_G02_POA(1.0.0),7,2449,POA,1,2021,0.8
ABS:C21_G02_POA(1.0.0),7,3013,POA,2,2021,0.9
ABS:C21_G02_POA(1.0.0),8,2406,POA,1,2021,2.2
ABS:C21_G02_POA(1.0.0),8,3272,POA,2,2021,2.2
ABS:C21_G02_POA(1.0.0),8,3498,POA,2,2021,2.6
ABS:C21_G02_POA(1.0.0),8,2825,POA,1,2021,2.4
ABS:C21_G02_POA(1.0.0),8,3666,POA,2,2021,2.1
ABS:C21_G02_POA(1.0.0),8,7021,POA,6,2021,2.6
ABS:C21_G02_POA(1.0.0),8,4301,POA,3,2021,3
ABS:C21_G02_POA(1.0.0),8,5166,POA,4,2021,2.2
ABS:C21_G02_POA(1.0.0),8,4492,POA,3,2021,2.5
ABS:C21_G02_POA(1.0.0),8,6612,POA,5,2021,2.5
ABS:C21_G02_POA(1.0.0),8,6502,POA,5,2021,2.4
